latency_ratio,contact_question_ratio,contact_initiation_rate,unsociable_hours_ratio,avg_contact_sentiment,sentiment_escalation,keyword_ratio,money_entity_count,messages_per_day,id_is_recent,label
0,0.52,0.0,0.0,0.43040400000000006,0.05223589743589735,0.0033764772087788407,0,25.0,0,0
0,0.48,0.0,0.0,0.45939599999999997,0.007315384615384557,0.0035419126328217238,0,25.0,0,0
0,0.36,0.0,0.0,0.413536,0.1162128205128205,0.0022354694485842027,0,25.0,0,0
0,0.6,0.0,0.0,0.45258799999999993,0.056483333333333496,0.0035481963335304554,0,25.0,0,0
0,0.64,0.0,0.0,0.3453,0.049887820512820535,0.002997002997002997,0,25.0,0,0
0,0.72,0.0,0.0,0.46348799999999996,0.0757621794871795,0.0016901408450704226,0,25.0,0,0
0,0.76,0.0,0.16,0.26961999999999997,0.25418910256410254,0.00186219739292365,0,25.0,0,0
0,0.48,0.0,0.0,0.316428,0.1130871794871795,0.0016958733747880158,0,25.0,0,0
0,0.68,0.0,0.32,0.48641199999999996,0.35215448717948716,0.0033351862145636463,0,25.0,0,0
0,0.56,0.0,0.0,0.4452,0.1407692307692308,0.00170261066969353,0,25.0,0,0
0,0.56,0.0,0.04,0.46807599999999994,0.05291858974358965,0.00435097897026831,0,25.0,0,0
0,0.6,0.0,0.0,0.445052,0.01659038461538459,0.001910828025477707,0,25.0,0,0
0,0.4,0.0,0.0,0.47153599999999996,0.02968461538461542,0.0037593984962406013,0,25.0,0,0
0,0.52,0.0,0.0,0.44872000000000006,0.040935897435897484,0.003121748178980229,0,25.0,0,0
0,0.52,0.0,0.0,0.343668,0.04437243589743578,0.001866832607342875,0,25.0,0,0
0,0.32,0.0,0.0,0.42224399999999995,0.0214057692307692,0.0035971223021582736,0,25.0,0,0
0,0.64,0.0,0.0,0.415848,0.21333717948717945,0.003552397868561279,0,25.0,0,0
0,0.32,0.0,0.48,0.420028,0.09117564102564107,0.0031397174254317113,0,25.0,0,0
0,0.52,0.0,0.0,0.40525599999999995,0.04776794871794876,0.0031847133757961785,0,25.0,0,0
0,0.48,0.0,0.0,0.388472,0.1293807692307693,0.001866832607342875,0,25.0,0,0
0,0.68,0.0,0.0,0.39110800000000007,0.13485512820512818,0.00315955766192733,0,25.0,0,0
0,0.72,0.0,0.0,0.420152,0.0003967948717947256,0.0030959752321981426,0,25.0,0,0
0,0.84,0.0,0.0,0.362092,0.07825384615384617,0.0018552875695732839,0,25.0,0,0
0,0.52,0.0,0.24,0.45345599999999997,0.1083448717948719,0.0015965939329430547,0,25.0,0,0
0,0.56,0.0,0.0,0.38868400000000003,0.023428205128205093,0.003470213996529786,0,25.0,0,0
0,0.4,0.0,0.0,0.43501199999999995,0.04627500000000001,0.004319654427645789,0,25.0,0,0
0,0.56,0.0,0.04,0.32354799999999995,0.026991025641025623,0.0017953321364452424,0,25.0,0,0
0,0.72,0.0,0.0,0.259212,0.002571153846153862,0.001594048884165781,0,25.0,0,0
0,0.56,0.0,0.0,0.379788,0.06641923076923079,0.0034462952326249283,0,25.0,0,0
0,0.52,0.0,0.0,0.42885199999999996,0.037808333333333444,0.0031982942430703624,0,25.0,0,0
0,0.64,0.0,0.0,0.423776,0.07202115384615387,0.00390625,0,25.0,0,0
0,0.6,0.0,0.0,0.32262799999999997,0.08789487179487182,0.003232758620689655,0,25.0,0,0
0,0.64,0.0,0.28,0.427964,0.003867307692307642,0.007075471698113208,0,25.0,0,0
0,0.48,0.0,0.76,0.45177200000000006,0.30300256410256415,0.003403289846851957,0,25.0,0,0
0,0.76,0.0,0.0,0.31122800000000006,0.20073141025641023,0.0014925373134328358,0,25.0,0,0
0,0.56,0.0,0.92,0.376712,0.09383910256410255,0.0038192234245703373,0,25.0,0,0
0,0.36,0.0,0.0,0.394164,0.13590256410256418,0.0017899761336515514,0,25.0,0,0
0,0.52,0.0,0.0,0.37120800000000004,0.19775705128205134,0.0031746031746031746,0,25.0,0,0
0,0.6,0.0,0.0,0.40556,0.08694230769230776,0.0017321016166281756,0,25.0,0,0
0,0.64,0.0,0.0,0.524424,0.042834615384615415,0.0035067212156633548,0,25.0,0,0
0,0.68,0.0,0.0,0.259696,0.012155128205128207,0.0035419126328217238,0,25.0,0,0
0,0.68,0.0,0.0,0.501128,0.1411275641025641,0.0016787912702853946,0,25.0,0,0
0,0.48,0.0,0.0,0.367804,0.03752371794871795,0.0020215633423180594,0,25.0,0,0
0,0.3333333333333333,0.0,0.0,0.253830303030303,0.19521139705882357,0.0,0,33.0,0,0
0,0.36666666666666664,0.0,0.0,0.23842333333333338,0.06836666666666663,0.0,0,30.0,0,0
0,0.14814814814814814,0.0,0.5555555555555556,-0.10483333333333332,0.04632527472527473,0.004329004329004329,0,27.0,0,0
0,0.2962962962962963,0.0,0.0,0.36979629629629635,0.044898901098901045,0.0,0,27.0,0,0
0,0.3235294117647059,0.0,0.9705882352941176,0.32928529411764706,0.06853529411764714,0.0,0,34.0,0,0
0,0.6,0.0,0.0,0.43583600000000006,0.12461025641025653,0.004143646408839779,0,25.0,0,0
0,0.34615384615384615,0.0,0.9615384615384616,0.4144269230769231,0.10736153846153834,0.0,0,26.0,0,0
0,0.15151515151515152,0.0,0.2727272727272727,-0.1382909090909091,0.06521801470588232,0.003386004514672686,0,33.0,0,0
0,0.2857142857142857,0.0,0.0,0.2851285714285714,0.03917320261437912,0.0,0,35.0,0,0
0,0.12,0.0,0.08,-0.11321999999999999,0.041865384615384624,0.004484304932735426,0,25.0,0,0
0,0.11428571428571428,0.0,0.0,-0.06436571428571428,0.0664408496732026,0.0029702970297029703,0,35.0,0,0
0,0.24,0.0,1.0,0.46002000000000004,0.291977564102564,0.0,0,25.0,0,0
0,0.2571428571428571,0.0,0.45714285714285713,0.41396285714285713,0.02926601307189547,0.0,0,35.0,0,0
0,0.125,0.0,0.90625,-0.088453125,0.10469374999999997,0.003865979381443299,0,32.0,0,0
0,0.2,0.0,0.88,-0.06700400000000001,0.04701153846153845,0.004658385093167702,0,25.0,0,0
0,0.1111111111111111,0.0,0.25925925925925924,-0.10483333333333332,0.132028021978022,0.004310344827586207,0,27.0,0,0
0,0.52,0.0,0.0,0.25368399999999997,0.2188128205128205,0.001584786053882726,0,25.0,0,0
0,0.43333333333333335,0.0,0.3333333333333333,0.31731666666666675,0.0033266666666667,0.0,0,30.0,0,0
0,0.09090909090909091,0.0,0.45454545454545453,-0.1382909090909091,0.06521801470588232,0.002785515320334262,0,33.0,0,0
0,0.2857142857142857,0.0,0.0,0.2560942857142857,0.21929869281045752,0.0,0,35.0,0,0
0,0.38461538461538464,0.0,0.9230769230769231,0.3393807692307693,0.04966923076923074,0.0,0,26.0,0,0
0,0.12121212121212122,0.0,0.0,-0.1382909090909091,0.06521801470588232,0.002976190476190476,0,33.0,0,0
0,0.3333333333333333,0.0,0.0,0.4179888888888889,0.11039670329670326,0.0,0,27.0,0,0
0,0.10344827586206896,0.0,0.0,-0.09760344827586206,0.1224009523809524,0.0036452004860267314,0,29.0,0,0
0,0.25925925925925924,0.0,0.0,-0.062040740740740744,0.0431510989010989,0.004431314623338257,0,27.0,0,0
0,0.08571428571428572,0.0,0.0,-0.13038857142857144,0.0041398692810457605,0.003289473684210526,0,35.0,0,0
0,0.2647058823529412,0.0,0.0,0.31825588235294117,0.013535294117646979,0.0,0,34.0,0,0
0,0.56,0.0,0.0,0.377316,0.09734102564102565,0.002050580997949419,0,25.0,0,0
0,0.14285714285714285,0.0,0.0,-0.07623999999999999,0.09088790849673203,0.003131524008350731,0,35.0,0,0
0,0.21875,0.0,0.0,0.436659375,0.10133124999999998,0.0,0,32.0,0,0
0,0.25806451612903225,0.0,0.0,0.4284677419354839,0.13390916666666663,0.0,0,31.0,0,0
0,0.35714285714285715,0.0,0.17857142857142858,0.3399821428571429,0.1358071428571428,0.003694581280788177,0,28.0,0,0
0,0.48148148148148145,0.0,0.0,0.2965814814814815,0.05096483516483513,0.0,0,27.0,0,0
0,0.37037037037037035,0.0,0.0,0.3395518518518519,0.038730769230769235,0.0,0,27.0,0,0
0,0.1,0.0,0.6666666666666666,-0.17137666666666668,0.03464666666666669,0.0038071065989847717,0,30.0,0,0
0,0.23333333333333334,0.0,0.0,-0.055836666666666666,0.03464666666666666,0.004070556309362279,0,30.0,0,0
0,0.16129032258064516,0.0,0.0,-0.10994193548387096,0.0033545833333333414,0.003416856492027335,0,31.0,0,0
0,0.3103448275862069,0.0,0.41379310344827586,0.30410000000000004,0.06190809523809515,0.0,0,29.0,0,0
0,0.64,0.0,0.0,0.437168,0.07540320512820509,0.0022338049143708115,0,25.0,0,0
0,0.12,0.0,0.0,-0.06700400000000001,0.04701153846153845,0.0045662100456621,0,25.0,0,0
0,0.375,0.0,1.0,0.35429062499999997,0.1218062499999999,0.0,0,32.0,0,0
0,0.2413793103448276,0.0,0.0,0.4067689655172414,0.12567571428571428,0.0,0,29.0,0,0
0,0.10344827586206896,0.0,0.8275862068965517,-0.11752413793103447,0.004110000000000016,0.0041265474552957355,0,29.0,0,0
0,0.36,0.0,0.0,0.36415600000000004,0.04499551282051284,0.0,0,25.0,0,0
0,0.07142857142857142,0.0,0.0,-0.08045714285714285,0.0783857142857143,0.004285714285714286,0,28.0,0,0
0,0.125,0.0,0.0,-0.124559375,0.03248124999999999,0.0034562211981566822,0,32.0,0,0
0,0.22857142857142856,0.0,0.0,0.24280857142857143,0.21310588235294115,0.0,0,35.0,0,0
0,0.2857142857142857,0.0,0.8214285714285714,0.39966785714285713,0.22874999999999995,0.0,0,28.0,0,0
0,0.12121212121212122,0.0,0.2727272727272727,-0.08577272727272726,0.03672904411764706,0.003374578177727784,0,33.0,0,0
0,0.68,0.0,0.0,0.351084,0.2296006410256411,0.0031512605042016808,0,25.0,0,0
0,0.2,0.0,0.0,-0.159436,0.05441794871794872,0.004437869822485207,0,25.0,0,0
0,0.3103448275862069,0.0,0.10344827586206896,0.38121034482758626,0.019796666666666685,0.0,0,29.0,0,0
0,0.3142857142857143,0.0,0.6,0.38634,0.10265294117647056,0.0,0,35.0,0,0
0,0.29411764705882354,0.0,0.0,0.3809735294117647,0.05177058823529418,0.0,0,34.0,0,0
0,0.12121212121212122,0.0,0.0,-0.1557969696969697,0.16928897058823528,0.0032397408207343412,0,33.0,0,0
0,0.2857142857142857,0.0,0.0,0.40850571428571425,0.09311568627450989,0.0,0,35.0,0,0
0,0.27586206896551724,0.0,0.3103448275862069,-0.09760344827586206,0.03715428571428571,0.00398406374501992,0,29.0,0,0
0,0.3448275862068966,0.0,0.0,0.34429310344827596,0.004889047619047515,0.0,0,29.0,0,0
0,0.13333333333333333,0.0,1.0,-0.07509333333333332,0.15018666666666666,0.0038119440914866584,0,30.0,0,0
0,0.2222222222222222,0.0,0.25925925925925924,-0.12622962962962964,0.08064175824175823,0.0042796005706134095,0,27.0,0,0
0,0.52,0.0,0.0,0.41226799999999997,0.07373141025641028,0.0018587360594795538,0,25.0,0,0
0,0.35714285714285715,0.0,0.35714285714285715,0.3313607142857143,0.08010714285714293,0.0,0,28.0,0,0
0,0.24242424242424243,0.0,0.0,0.35068484848484854,0.008036764705882271,0.0,0,33.0,0,0
0,0.06451612903225806,0.0,0.0,-0.08563548387096773,0.05044833333333333,0.003787878787878788,0,31.0,0,0
0,0.2903225806451613,0.0,1.0,0.2891387096774193,0.07008833333333325,0.006309148264984227,0,31.0,0,0
0,0.15151515151515152,0.0,0.0,-0.08577272727272728,0.03335955882352941,0.0034802784222737818,0,33.0,0,0
0,0.39285714285714285,0.0,0.0,0.2950964285714286,0.019607142857142768,0.0,0,28.0,0,0
0,0.27586206896551724,0.0,0.0,0.40192068965517247,0.11630238095238077,0.0,0,29.0,0,0
0,0.1111111111111111,0.0,0.0,-0.1416222222222222,0.04867252747252744,0.004120879120879121,0,27.0,0,0
0,0.14285714285714285,0.0,0.0,-0.07624,0.04126568627450979,0.003601440576230492,0,35.0,0,0
0,0.3793103448275862,0.0,0.0,0.33825172413793103,0.05607000000000001,0.0,0,29.0,0,0
0,0.68,0.0,0.0,0.40151200000000004,0.06863076923076922,0.0036036036036036037,0,25.0,0,0
0,0.2857142857142857,0.0,0.0,0.34729642857142856,0.024707142857142816,0.0,0,28.0,0,0
0,0.1875,0.0,0.0,-0.0704,0.0685875,0.003015075376884422,0,32.0,0,0
0,0.15384615384615385,0.0,0.0,-0.06442692307692308,0.03997692307692308,0.0045662100456621,0,26.0,0,0
0,0.13333333333333333,0.0,0.4666666666666667,-0.06969000000000002,0.014673333333333309,0.0040650406504065045,0,30.0,0,0
0,0.1935483870967742,0.0,0.3548387096774194,-0.07267096774193549,0.00094749999999999,0.004054054054054054,0,31.0,0,0
0,0.07692307692307693,0.0,0.0,-0.13108461538461538,0.09333846153846154,0.004418262150220913,0,26.0,0,0
0,0.14814814814814814,0.0,0.2222222222222222,-0.14762592592592594,0.036203296703296695,0.004201680672268907,0,27.0,0,0
0,0.28,0.0,0.84,-0.11321999999999999,0.041865384615384624,0.004573170731707317,0,25.0,0,0
0,0.28125,0.0,0.78125,0.405059375,0.06125625000000001,0.0,0,32.0,0,0
0,0.21212121212121213,0.0,0.0,-0.06826666666666667,0.0006227941176470547,0.0039164490861618795,0,33.0,0,0
0,0.56,0.0,0.0,0.423544,0.004290384615384668,0.0035587188612099642,0,25.0,0,0
0,0.18518518518518517,0.0,1.0,-0.08343703703703705,0.001886813186813191,0.0043541364296081275,0,27.0,0,0
0,0.15625,0.0,0.0,-0.082959375,0.11568124999999999,0.003409090909090909,0,32.0,0,0
0,0.07142857142857142,0.0,0.0,-0.11593214285714286,0.01572142857142854,0.004160887656033287,0,28.0,0,0
0,0.08,0.0,0.0,-0.11322000000000002,0.041865384615384624,0.004491017964071856,0,25.0,0,0
0,0.26666666666666666,0.0,0.5666666666666667,-0.13286333333333333,0.03464666666666667,0.0037974683544303796,0,30.0,0,0
0,0.28125,0.0,0.0,0.34986562499999996,0.03781874999999996,0.0,0,32.0,0,0
0,0.40625,0.0,0.0,0.2506875,0.0021749999999999547,0.0,0,32.0,0,0
0,0.4,0.0,0.0,0.39291600000000004,0.20152115384615377,0.0,0,25.0,0,0
0,0.17647058823529413,0.0,0.5588235294117647,-0.06625882352941177,0.0034117647058823503,0.003740648379052369,0,34.0,0,0
0,0.3,0.0,0.0,0.3468366666666667,0.049699999999999966,0.0,0,30.0,0,0
0,0.52,0.0,0.0,0.39154000000000005,0.10268910256410269,0.0038192234245703373,0,25.0,0,0
0,0.64,0.0,0.0,0.41889200000000004,0.08745128205128205,0.003531489111241907,0,25.0,0,0
0,0.36,0.0,0.84,0.39196000000000003,0.11376923076923068,0.0,0,25.0,0,0
0,0.2413793103448276,0.0,0.7586206896551724,-0.05776206896551724,0.11965,0.004160887656033287,0,29.0,0,0
0,0.07407407407407407,0.0,0.7037037037037037,-0.10483333333333332,0.03937747252747252,0.004285714285714286,0,27.0,0,0
0,0.35294117647058826,0.0,0.47058823529411764,0.3107970588235294,0.023088235294117576,0.0,0,34.0,0,0
0,0.3235294117647059,0.0,0.0,0.35239117647058826,0.17481764705882358,0.0,0,34.0,0,0
0,0.36,0.0,0.0,0.29412,0.005519230769230832,0.0,0,25.0,0,0
0,0.34375,0.0,0.0,0.31922187500000004,0.16230625,0.0,0,32.0,0,0
0,0.2903225806451613,0.0,0.8709677419354839,0.32645483870967745,0.02675333333333335,0.0,0,31.0,0,0
0,0.30303030303030304,0.0,0.8181818181818182,0.4841787878787878,0.13488272058823536,0.0,0,33.0,0,0
0,0.3,0.0,0.0,0.42560666666666663,0.14633333333333326,0.0,0,30.0,0,0
0,0.6,0.0,0.0,0.29788,0.2156025641025641,0.001654715940430226,0,25.0,0,0
0,0.25,0.0,0.0,0.34998214285714285,0.12937857142857145,0.0,0,28.0,0,0
0,0.3103448275862069,0.0,0.1724137931034483,0.3873896551724137,0.08970047619047622,0.0,0,29.0,0,0
0,0.3333333333333333,0.0,0.2962962962962963,0.38035185185185183,0.05116263736263721,0.0,0,27.0,0,0
0,0.21875,0.0,0.625,0.346896875,0.13076875000000004,0.0,0,32.0,0,0
0,0.23076923076923078,0.0,0.0,-0.06442692307692308,0.03997692307692308,0.0044444444444444444,0,26.0,0,0
0,0.16,0.0,0.0,-0.12984400000000001,0.09981217948717946,0.0045045045045045045,0,25.0,0,0
0,0.35294117647058826,0.0,0.0,0.3413617647058823,0.1639941176470588,0.0,0,34.0,0,0
0,0.2857142857142857,0.0,0.0,-0.11388285714285715,0.02984248366013073,0.0036144578313253013,0,35.0,0,0
0,0.29411764705882354,0.0,0.0,-0.1342235294117647,0.0034117647058823364,0.0036144578313253013,0,34.0,0,0
0,0.16129032258064516,0.0,0.0,-0.054035483870967745,0.03705374999999999,0.003424657534246575,0,31.0,0,0
0,0.64,0.0,0.0,0.387892,0.12129743589743591,0.0016042780748663102,0,25.0,0,0
0,0.16129032258064516,0.0,0.0,-0.10994193548387096,0.0033545833333333414,0.0038314176245210726,0,31.0,0,0
0,0.3125,0.0,0.0,0.405059375,0.0025062499999999877,0.0,0,32.0,0,0
0,0.28125,0.0,0.0,0.397578125,0.03441875,0.0,0,32.0,0,0
0,0.20689655172413793,0.0,0.7931034482758621,-0.07768275862068964,0.08113666666666668,0.004225352112676056,0,29.0,0,0
0,0.17647058823529413,0.0,0.0,-0.10024117647058824,0.20048235294117647,0.0033632286995515697,0,34.0,0,0
0,0.25806451612903225,0.0,0.0,0.3864935483870968,0.08875083333333333,0.0,0,31.0,0,0
0,0.12903225806451613,0.0,0.7419354838709677,-0.10994193548387096,0.07797416666666666,0.0038461538461538464,0,31.0,0,0
0,0.25806451612903225,0.0,0.8064516129032258,-0.07267096774193549,0.00094749999999999,0.004016064257028112,0,31.0,0,0
0,0.3448275862068966,0.0,0.5517241379310345,0.27233448275862066,0.09556428571428577,0.0,0,29.0,0,0
0,0.1111111111111111,0.0,0.6666666666666666,-0.10483333333333332,0.04632527472527473,0.004201680672268907,0,27.0,0,0
0,0.72,0.0,0.0,0.544632,0.1151256410256411,0.0033149171270718232,0,25.0,0,0
0,0.14285714285714285,0.0,0.0,-0.1468942857142857,0.17027581699346406,0.00322234156820623,0,35.0,0,0
0,0.1935483870967742,0.0,0.0,-0.16584838709677416,0.10496416666666665,0.00375,0,31.0,0,0
0,0.10714285714285714,0.0,0.0,-0.24551428571428574,0.2517285714285714,0.003861003861003861,0,28.0,0,0
0,0.3333333333333333,0.0,0.0,0.38654848484848486,0.0023871323529411903,0.0,0,33.0,0,0
0,0.375,0.0,0.0,0.319221875,0.08729374999999995,0.0,0,32.0,0,0
0,0.34375,0.0,0.0,0.299028125,0.07573125000000003,0.0,0,32.0,0,0
0,0.2857142857142857,0.0,0.9642857142857143,0.4246892857142857,0.2787928571428571,0.0,0,28.0,0,0
0,0.03125,0.0,0.0,-0.14261249999999998,0.0758375,0.0033222591362126247,0,32.0,0,0
0,0.2571428571428571,0.0,0.0,0.32516285714285714,0.10108039215686276,0.0,0,35.0,0,0
0,0.28125,0.0,0.65625,0.282953125,0.061006249999999984,0.0,0,32.0,0,0
0,0.56,0.0,0.0,0.33962800000000004,0.03898461538461545,0.0017142857142857142,0,25.0,0,0
0,0.3225806451612903,0.0,0.0,0.3401451612903226,0.053278333333333316,0.0,0,31.0,0,0
